# id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err 
85_WISEAJ224556.90+125022.4 0.31217635108481606 0.06495311744387618 0.001679063158594914 0.08660839690172253 0.0011750493773805062 0.13526953590130394 0.0026163447819815494 0.22346010577312211 0.0014407005436097786 0.22594357702209758 0.0016648137993882685 0.39192232245497627 0.002526816592430015 0.31217635108481606 0.007188126123931732 0.3485914880578606 0.010274068018517015 0.3365040499275734 0.014566789130992666 4.798471419144586 0.2077191086669498 29.837476968572464 1.4565105892242283 
86_WISEAJ081334.13+313251.9 0.9871883010683946 0.1551529366190591 0.0037860798469695877 0.20176229069915613 0.0024950456512368925 0.41152857843551005 0.004927413764242509 0.9264031007363985 0.0034129951517745485 0.9418895965228418 0.004337561888399344 0.8961898068616155 0.004952527895454646 0.9871883010683946 0.0145477444225165 0.38222296601655165 0.01091325120649605 0.32313968363735746 0.014881132369963825 3.505120173370857 0.1937000990485546 22.282406702363293 1.2724170102205299 
87_WISEAJ080000.72+274641.8 0.4393392456444767 0.08789415595934148 0.002750006901939102 0.10829290400480424 0.0018675090498484828 0.16888846947909184 0.0034221446353700034 0.37153522909717207 0.001710982960082552 0.34897956743787456 0.0019285323593807044 0.4073802778041126 0.002251266611643655 0.4393392456444767 0.006474342385844617 0.23437796451708998 0.008418933232684086 0.17449793642649683 0.012214608954085781 0.9270494751898577 0.15454578586770468 7.124626415921935 0.9974275615699695 
89_WISEAJ084219.11+300703.6 0.3992087024388083 0.057644781851861254 0.0013537603712737876 0.08239863171434776 0.0010580095972627381 0.1544542987401422 0.0027028956602920427 0.2718942354402217 0.001502543072149603 0.30591445594864086 0.0019723033847964277 0.45498806015004895 0.0029334164294169867 0.3992087024388083 0.007353696057832767 0.31326853655082315 0.010675646443016589 0.2941645236374019 0.014901454634333879 2.171215408466157 0.17997869639567343 14.386730120451016 1.2058107993669536 
91_WISEAJ074806.32+193146.4 0.17930813770804432 0.03883649250892348 0.0053482902518000065 0.0493082966349706 0.0015885398102389 0.09532350439205141 0.0028094781468811524 0.1818025623774261 0.0015070171319941732 0.1462850686999855 0.0016168023288777433 0.2608555011868901 0.002883081544600434 0.17930813770804432 0.00825744489878133 0.10624702498785141 0.006947855971900587 0.1021857402680293 0.012235150837401737 1.2288614273120357 0.1663780106283839 9.69085502952532 1.0442960578136444 
96_WISEAJ080619.49+194927.2 0.6674212038584779 0.22976295071751895 0.004471816262103722 0.28912124143244383 0.0029105818403511174 0.3287002239687752 0.00787134645205278 0.5921067335646603 0.0021814018210678148 0.5195172830110673 0.0023924655028281045 0.8068633703638198 0.0029725945098922645 0.6674212038584779 0.007376611750812823 0.5596503481401319 0.01546371058699675 0.5620698571667508 0.018636676910401724 7.32998207131074 0.23629070429039223 48.83847525988113 1.7992759215673728 
97_WISEAJ081420.73+575007.7 0.3854783576657721 0.05786287388179527 0.0018965673891086284 0.07664432433341231 0.0014570971807565589 0.14534496779183143 0.0032128238993200395 0.3042285727480961 0.0016812292235342896 0.28549598169004115 0.0021036121329574076 0.39554873505556215 0.0036431384835663556 0.3854783576657721 0.008165889824303912 0.24723888609169611 0.00819775545873397 0.19778360816380514 0.010747760671998655 1.2563276335028786 0.1261261358437614 9.871021475955406 1.0818940645903685 
98_WISEAJ105108.90+131928.2 0.2813196056799957 0.061094202490557276 0.002378773722795925 0.07811959804292762 0.001639744541700456 0.10784499632938306 0.002582551721381164 0.2177709772353159 0.0016045958587801092 0.21817249589882978 0.0020094429470318004 0.2797692637854649 0.002834447159589454 0.2813196056799957 0.008032252897030944 0.1750317271444462 0.0074156682013179764 0.1037983130794827 0.012237027756786983 0.9304711507622953 0.1679711376945721 3.1532768091146655 1.1588058326903012 
99_WISEAJ074947.00+154013.4 0.13206872951464252 0.04255200222290991 0.006143164528549629 0.044307780953227606 0.003966309917926635 0.05561603195975932 0.002202643113298783 0.10018437657240258 0.0010150054290046708 0.10232929922807536 0.0013194827462829231 0.1544542987401422 0.0015648343296427616 0.13206872951464252 0.004500672419899963 0.0746649499402895 0.005570285782733696 0.0532341465019126 0.013042102591267327 nan nan 3.112877975988278 1.1038206292682935 
100_WISEAJ090418.13+260106.2 0.28920113962154875 0.09358365435835292 0.006622910804896508 0.09572822361869143 0.004218884366276436 0.1279970616705178 0.0027114619605760797 0.22636016404497447 0.001250912494506348 0.23248771015016403 0.001498903659949047 0.3528580258285274 0.0019499655125185804 0.28920113962154875 0.0047945536773801685 0.2708424777839007 0.008980385067284843 0.32793690642378315 0.014800011590610136 3.636661780729227 0.21101782475512115 28.547106600750883 1.3935214126684194 
101_WISEAJ082722.53+202613.0 0.2177709772353159 0.07914801000537018 0.011537495333252254 0.124634994827272 0.008222122690924673 0.12201128470319292 0.002472284014944695 0.1821377637104782 0.0011742855588548534 0.19606496672265994 0.0014446600628287053 0.2787404520323772 0.002053835550925355 0.2177709772353159 0.006618957917467951 0.1967509229339599 0.008335857656122238 0.1391202327117553 0.014351060594122578 1.3461793130018114 0.18474166814945023 12.132829561150567 1.3409698792004539 
103_WISEAJ142342.85+225728.4 0.14615039720061646 0.09025681417149263 0.009505537006157593 0.1086825951346925 0.006026893089214853 0.1394440538871458 0.0024402216783827235 0.2632691674218491 0.0014548791848412082 0.159220872705117 0.001319830588743498 0.14615039720061646 0.0016153138844606312 0.14615039720061646 0.004845941653381892 0.0910157973814586 0.004862061544038304 0.1310358998570388 0.009775770432915254 2.193324613895517 0.12928810393735013 8.10516941205119 0.6643971846119416 
108_WISEAJ085221.70+121651.7 0.33450298682601404 0.19433901625557892 0.0022538779511689913 0.2420137270954598 0.0015297089083403923 0.2716439268839078 0.0032525129345553033 0.41686938347033464 0.001919754456208822 0.29539286429602785 0.0016324012941716325 0.596485649919379 0.0027469179313784546 0.33450298682601404 0.007086038637453586 0.3310676745126489 0.010977285486312435 0.8005533799398298 0.02359478116858177 9.356273583712385 0.2326710536621653 55.97087505704453 1.9073899977131086 
109_WISEAJ083946.00+140033.4 0.14955467727443933 0.04489520924135657 0.005407961818809245 0.06315969149211796 0.00381530104269877 0.07783949326267253 0.0019357062137946744 0.11598451211901657 0.0010682568344937392 0.129777678168578 0.0013148262474791247 0.1818025623774261 0.0018419098279928786 0.14955467727443933 0.004407838342139641 0.10654100232460945 0.006574568596373764 0.0759609338885854 0.012593269009566936 0.6974336738655926 0.19913164721857812 6.503723911053067 1.6173407944662905 
111_WISEAJ100720.55+193348.5 0.09011560443397038 0.040435237656251566 0.00692660790738415 0.029365675811710467 0.0038600092460559458 0.05161786054966733 0.0019967558727296787 0.11386755619502108 0.0011536348448693964 0.08271799518641329 0.0012189774248869663 0.07957927898970928 0.0018323806151291885 0.09011560443397038 0.005394970032811017 0.03721489330914733 0.00473011331311956 nan nan 0.28307591017969164 0.13922584083822642 nan nan 
112_WISEAJ091640.96+182808.4 0.1614358556826487 0.05091901571778997 0.006846050748663839 0.06889695054811361 0.004851384175650564 0.10529312128434377 0.0027153993603984137 0.23078097296984007 0.0014878999186996437 0.19715146109965867 0.0014526656492482228 0.16173350557998514 0.0019365068267279439 0.1614358556826487 0.005650140880497996 0.07949078361595718 0.005930311105658395 0.09949248893710576 0.011729404000842483 0.9896985007782269 0.15040509095373308 7.392002358606651 1.1642168675800277 
113_WISEAJ093424.08+222522.6 0.16398344276265378 0.05877058314802934 0.005569026693151203 0.07158136899114724 0.0038998842842674674 0.0946237161365793 0.0020044882556220465 0.14750271017597563 0.0012226951498587213 0.13255618607198572 0.0013429763513473968 0.23227367963571074 0.002139319648896249 0.16398344276265378 0.005135167298922554 0.11564231531778896 0.006497141021429412 0.08515110643358371 0.011764060099555156 0.9296145497017342 0.17552236155863402 7.1839300803496196 1.1248295012244693 
114_WISEAJ084000.36+180530.9 0.06937452139421228 0.06854882264526621 0.0024336577574127407 0.06863726977539603 0.0015708161965843229 0.07053424142580965 0.001754039802809294 0.09935735005868451 0.0008236035112482649 0.05791619210831201 0.0008001417635494718 0.1163054323328467 0.0013925764045639706 0.06937452139421228 0.003961570322138561 0.23873537620676122 0.008795336294784222 0.3622349039925899 0.018016056506062087 1.6065820574359824 0.2042009126660336 4.111138394228829 1.1738145017415607 
115_WISEAJ103726.55+270759.4 0.22202403953450786 0.052471079604637406 0.006477258312314455 0.07237690370745281 0.00451348972825682 0.10261243651933424 0.0024572482135262553 0.1798042695177435 0.0011592409658150718 0.18382306368835297 0.001523765686310268 0.26399761293548085 0.0026746586597775008 0.22202403953450786 0.008997634689445222 0.12517476313199044 0.006456252176791914 0.08367395466775339 0.011328784360561915 0.6853350009763138 0.16916611922558894 2.4978255105345077 1.136487663206303 
117_WISEAJ101136.07+263027.5 0.19934254564980927 0.07277798045368226 0.009182241145461829 0.07873358014984222 0.00585493763587108 0.11609138701261823 0.0024592547338743677 0.1917785364482651 0.0015897110370551657 0.15488166189124797 0.0018544666704144442 0.23507151159382905 0.003247632950301166 0.19934254564980927 0.008262057132229246 0.12575254358675542 0.0068335200015471505 0.10199768044090203 0.01230657693756723 1.3106988319004946 0.16900775313737212 10.7241306627523 1.3729432210051835 
118_WISEAJ162152.58+151855.9 0.5405053537086679 0.07364783761811365 0.007542529778614911 0.11206758159197322 0.00533982103583046 0.2847082159799288 0.0044578412789845305 0.5855985598492871 0.0021574248230204003 0.4638739667560305 0.002136218561760903 0.5086276903064366 0.0028107804902006233 0.5405053537086679 0.009458652733011202 0.3482705712426232 0.01058537865886756 0.4435987313685444 0.016342781217924495 7.269472741159123 0.227644682120986 46.55454610936378 1.5436195759083597 
