    0.200059642211100872E+02    0.999712630369864108E+01   -0.317860070522113563E+07
    0.200060068917549501E+02    0.999713849767374363E+01   -0.317860069923697552E+07
    0.200058653518560092E+02    0.999709811639179513E+01   -0.317860069873618660E+07
    0.200058647104069323E+02    0.999709796972909004E+01   -0.317860068761885958E+07
    0.200059778950132809E+02    0.999713026409738603E+01   -0.317860068715147674E+07
    0.200059578202514672E+02    0.999712454037877052E+01   -0.317860068597869808E+07
    0.200059537111084182E+02    0.999712339407650319E+01   -0.317860067800171580E+07
    0.200059723204671371E+02    0.999712870806746245E+01   -0.317860067661522329E+07
    0.200058799930607094E+02    0.999710236605087488E+01   -0.317860067660631798E+07
    0.200058645452483113E+02    0.999709798219174672E+01   -0.317860066939552920E+07
    0.200059909021183522E+02    0.999713403632562425E+01   -0.317860066844727192E+07
    0.200059823985580607E+02    0.999713164537025989E+01   -0.317860065768020414E+07
    0.200059814993408338E+02    0.999713140605678774E+01   -0.317860065240653185E+07
    0.200059916181248845E+02    0.999713430570475658E+01   -0.317860064853871288E+07
    0.200059036026057662E+02    0.999710920131512459E+01   -0.317860064626862993E+07
    0.200059656112992634E+02    0.999712690724400055E+01   -0.317860064193994319E+07
    0.200059297243904197E+02    0.999711667084971012E+01   -0.317860064116243366E+07
    0.200059031498403499E+02    0.999710910114828799E+01   -0.317860063739549555E+07
    0.200060050724166949E+02    0.999713818717469849E+01   -0.317860063544524275E+07
    0.200059658365463306E+02    0.999712699568927476E+01   -0.317860063454478094E+07
    0.200059632223476065E+02    0.999712626351488787E+01   -0.317860063035914768E+07
    0.200059285706285230E+02    0.999711640020674608E+01   -0.317860062325903820E+07
    0.200058634398336679E+02    0.999709784238059029E+01   -0.317860061569709610E+07
    0.200059472727658125E+02    0.999712180040173770E+01   -0.317860060360397352E+07
    0.200059649699949880E+02    0.999712685182674932E+01   -0.317860060292871809E+07
    0.200059556401980245E+02    0.999712419540365715E+01   -0.317860060125512397E+07
    0.200059877648754991E+02    0.999713338779486804E+01   -0.317860059303933987E+07
    0.200059707274814578E+02    0.999712856367352742E+01   -0.317860058177318284E+07
    0.200059915912779402E+02    0.999713453043914413E+01   -0.317860057746312022E+07
    0.200060081826165828E+02    0.999713927675470870E+01   -0.317860057360255020E+07
    0.200060053976222996E+02    0.999713848638553770E+01   -0.317860057231174409E+07
    0.200058643625876442E+02    0.999709825766078275E+01   -0.317860056920678867E+07
    0.200059594163613887E+02    0.999712537898746412E+01   -0.317860056877414137E+07
    0.200059963861718195E+02    0.999713593435271619E+01   -0.317860056649042247E+07
    0.200059797292552126E+02    0.999713118777472864E+01   -0.317860056470880937E+07
    0.200059409451012336E+02    0.999712012306497932E+01   -0.317860056445120415E+07
    0.200059056617185860E+02    0.999711005785770546E+01   -0.317860056398072653E+07
    0.200059574413563368E+02    0.999712485140677387E+01   -0.317860055779130245E+07
    0.200059382302125819E+02    0.999711941140740201E+01   -0.317860054520445829E+07
    0.200059760349117930E+02    0.999713020044772094E+01   -0.317860054430608684E+07
    0.200059770205727965E+02    0.999713048249669889E+01   -0.317860054405256780E+07
    0.200059761258604993E+02    0.999713023529978706E+01   -0.317860054158306820E+07
    0.200060051714044320E+02    0.999713852526724800E+01   -0.317860054068042384E+07
    0.200059875161857903E+02    0.999713349299483234E+01   -0.317860053916429682E+07
    0.200059689783547192E+02    0.999712826513986386E+01   -0.317860052044852357E+07
    0.200059631001339007E+02    0.999712662560882848E+01   -0.317860050895168632E+07
    0.200059023571089405E+02    0.999710930739991355E+01   -0.317860050514161587E+07
    0.200059072250251937E+02    0.999711069658923179E+01   -0.317860050504438579E+07
    0.200058656006483453E+02    0.999709883653676457E+01   -0.317860050019580731E+07
    0.200058661349445792E+02    0.999709899165247862E+01   -0.317860049937770329E+07
    0.200059821678794130E+02    0.999713211666905366E+01   -0.317860049340884667E+07
    0.200059891655341069E+02    0.999713411713729627E+01   -0.317860049219784094E+07
    0.200059927280533358E+02    0.999713513484465288E+01   -0.317860049180603679E+07
    0.200059933586508336E+02    0.999713532761235335E+01   -0.317860048787560547E+07
    0.200059622616202901E+02    0.999712645862500437E+01   -0.317860048685362516E+07
    0.200059600390060552E+02    0.999712583076757255E+01   -0.317860048493318306E+07
    0.200059383651192562E+02    0.999711965437413852E+01   -0.317860048266722355E+07
    0.200059558795987265E+02    0.999712466034065450E+01   -0.317860047994845081E+07
    0.200059449308680009E+02    0.999712154212541648E+01   -0.317860047824182734E+07
    0.200059043209848610E+02    0.999710996337917734E+01   -0.317860047588385083E+07
    0.200059699608121555E+02    0.999712869233380452E+01   -0.317860047552421410E+07
    0.200059844811527725E+02    0.999713283523798069E+01   -0.317860047549687792E+07
    0.200060032786257516E+02    0.999713822887489911E+01   -0.317860046616589511E+07
    0.200059633732307525E+02    0.999712686898061875E+01   -0.317860045834903279E+07
    0.200059724781769326E+02    0.999712950273172041E+01   -0.317860044733618479E+07
    0.200059105532543668E+02    0.999711183607007570E+01   -0.317860044696531538E+07
    0.200059903705364661E+02    0.999713464452334577E+01   -0.317860043604991632E+07
    0.200059116766848533E+02    0.999711220193626282E+01   -0.317860043309884705E+07
    0.200059556382862915E+02    0.999712475435711312E+01   -0.317860043013749924E+07
    0.200059394877918209E+02    0.999712015275684251E+01   -0.317860042820563167E+07
    0.200059487864000829E+02    0.999712280624940419E+01   -0.317860042805409385E+07
    0.200059823176304761E+02    0.999713237693548606E+01   -0.317860042687600525E+07
    0.200060099191866989E+02    0.999714025711115184E+01   -0.317860042530230945E+07
    0.200059540266300218E+02    0.999712433874825024E+01   -0.317860041661484167E+07
    0.200059125477793209E+02    0.999711251111670407E+01   -0.317860041455039335E+07
    0.200059009170153317E+02    0.999710919340350124E+01   -0.317860041434397362E+07
    0.200059118283008743E+02    0.999711231063768224E+01   -0.317860041308349324E+07
    0.200059861042195593E+02    0.999713352718970505E+01   -0.317860040549827088E+07
    0.200059850727402413E+02    0.999713323854849456E+01   -0.317860040376987169E+07
    0.200059516024130701E+02    0.999712369982330529E+01   -0.317860040048746765E+07
    0.200059908133680722E+02    0.999713489084218487E+01   -0.317860039935696218E+07
    0.200059605782679242E+02    0.999712627255304653E+01   -0.317860039687303128E+07
    0.200059650112179810E+02    0.999712754200345444E+01   -0.317860039544161269E+07
    0.200059520839632192E+02    0.999712385719630703E+01   -0.317860039437635243E+07
    0.200059438764905266E+02    0.999712152079901450E+01   -0.317860039275951264E+07
    0.200059386276588604E+02    0.999712002929816101E+01   -0.317860039090928202E+07
    0.200059270294240186E+02    0.999711673230404152E+01   -0.317860038720479468E+07
    0.200059100940175512E+02    0.999711190123568727E+01   -0.317860038696204731E+07
    0.200059110950077006E+02    0.999711221069248879E+01   -0.317860037966375472E+07
    0.200059383948951464E+02    0.999712000529020806E+01   -0.317860037794097280E+07
    0.200060024686902800E+02    0.999713828981918695E+01   -0.317860037685189582E+07
    0.200059882684332955E+02    0.999713424325071820E+01   -0.317860037534641754E+07
    0.200059377032337622E+02    0.999711983200385390E+01   -0.317860037058476638E+07
    0.200059864754629331E+02    0.999713377448995644E+01   -0.317860036225838866E+07
    0.200059698615312911E+02    0.999712903450345891E+01   -0.317860036221154593E+07
    0.200059601040593620E+02    0.999712626945716387E+01   -0.317860035644053249E+07
    0.200059812725697519E+02    0.999713231035326544E+01   -0.317860035604780400E+07
    0.200059805823751802E+02    0.999713211508519350E+01   -0.317860035554251866E+07
    0.200059816956574146E+02    0.999713243596415957E+01   -0.317860035454940563E+07
    0.200059686349559875E+02    0.999712875685554181E+01   -0.317860034009690303E+07
    0.200059785283579146E+02    0.999713158204700569E+01   -0.317860033933424298E+07
    0.200059748685199601E+02    0.999713054036399384E+01   -0.317860033856673073E+07
    0.200060038733416583E+02    0.999713882262296494E+01   -0.317860033646833431E+07
    0.200059596322686346E+02    0.999712620110117989E+01   -0.317860033617821662E+07
    0.200059427509282379E+02    0.999712140846028063E+01   -0.317860032890091604E+07
    0.200059037139515716E+02    0.999711030021760649E+01   -0.317860031989518087E+07
    0.200059120893534299E+02    0.999711270183844825E+01   -0.317860031621767860E+07
    0.200059290954937339E+02    0.999711755504206323E+01   -0.317860031586277392E+07
    0.200059605675356771E+02    0.999712655120990412E+01   -0.317860031071189465E+07
    0.200059638620176763E+02    0.999712751192943649E+01   -0.317860030436049076E+07
    0.200059415472588213E+02    0.999712116075529167E+01   -0.317860029962723702E+07
    0.200060055475426708E+02    0.999713944036180635E+01   -0.317860029362900555E+07
    0.200059944407481503E+02    0.999713628406945354E+01   -0.317860028977562580E+07
    0.200059125442529790E+02    0.999711292201118518E+01   -0.317860028857431328E+07
    0.200059962732949224E+02    0.999713681514533370E+01   -0.317860028725857381E+07
    0.200059126802412521E+02    0.999711296757564405E+01   -0.317860028650515433E+07
    0.200059875542713712E+02    0.999713434080379848E+01   -0.317860028319311514E+07
    0.200059779657909189E+02    0.999713161749676793E+01   -0.317860027940279245E+07
    0.200060022133528967E+02    0.999713853720996681E+01   -0.317860027890906064E+07
    0.200059930897654255E+02    0.999713594229060831E+01   -0.317860027641909570E+07
    0.200059032207988459E+02    0.999711030228783848E+01   -0.317860027622956550E+07
    0.200059381691518148E+02    0.999712028894592564E+01   -0.317860027148912847E+07
    0.200059277924114980E+02    0.999711734539453545E+01   -0.317860026627480378E+07
    0.200059888242403190E+02    0.999713479275196093E+01   -0.317860025578614697E+07
    0.200059022846608521E+02    0.999711010648156773E+01   -0.317860025442785164E+07
    0.200059505177541226E+02    0.999712387723891638E+01   -0.317860025157938525E+07
    0.200059757869589703E+02    0.999713108781243065E+01   -0.317860025127746677E+07
    0.200059019521292250E+02    0.999711002329370935E+01   -0.317860025085343607E+07
    0.200059926441161231E+02    0.999713591592338169E+01   -0.317860024559602048E+07
    0.200058805502346750E+02    0.999710393946599751E+01   -0.317860024401025148E+07
    0.200060023536322369E+02    0.999713870480109534E+01   -0.317860023989361618E+07
    0.200059038352180316E+02    0.999711060064107748E+01   -0.317860023859506287E+07
    0.200059503651150550E+02    0.999712388031903743E+01   -0.317860023731810134E+07
    0.200059928186584379E+02    0.999713600078262843E+01   -0.317860023487312673E+07
    0.200058786600694773E+02    0.999710344636205406E+01   -0.317860022988601448E+07
    0.200059901146964201E+02    0.999713525214405152E+01   -0.317860022789022513E+07
    0.200059933128340361E+02    0.999713617045824776E+01   -0.317860022610105667E+07
