id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err ukirt.wfcam.Y ukirt.wfcam.Y_err ukirt.wfcam.J ukirt.wfcam.J_err ukirt.wfcam.H ukirt.wfcam.H_err ukirt.wfcam.K ukirt.wfcam.K_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err
_83_ 0.01061039 0.1383822169342543 0.0019964316749876 0.1468129767064474 0.0010448852355862 0.2430344917803841 0.0014699984994252 0.4525026605819576 0.0008685729814323 0.3867535402955209 0.0009924545622253 0.2301031348844189 0.0012027336611426 0.2577641264919783 0.0044914614909958 0.0461768067817543 0.0016318080624801 0.0616998849131497 0.002249185737279 0.04706219966905 0.0030317541927031 0.0458383852595334 0.0046440584085985 0.1080231702220017 0.006268060229877 0.0931086284472299 0.0116628455925603 1.1043402240450215 0.1617244573627815 6.930460590886031 nan
_89_ 0.04542566 0.063784865763967 0.0011572275312831 0.0793701049803655 0.000529228369486 0.1133416839520107 0.0011461140386996 0.2260807742688226 0.0006791776469779 0.2235663835116669 0.000852345895602 0.2903937489272249 0.0012528680945931 0.2872485761465226 0.0039039925061181 0.1294909498696528 0.0025045769853523 0.1303441159435676 0.0028812328410236 0.1552295780505246 0.0045750954161648 0.1209007817394501 0.0065698704110673 0.1750316570381051 0.0074156653725255 0.1037983196439362 0.0122370292775748 0.9304712161458722 0.1679711510996878 3.15327676479894 nan
_90_ 0.1501504 0.0195227611066592 0.0052576120520249 0.0309951312694753 0.002877993755101 0.0459525015336147 0.0005116285844857 0.0785397242034319 0.0002570916097852 0.1163859515405857 0.0003586463199969 0.1245480099086016 0.0004989172912814 0.1017060627321228 0.0016268555347097 nan nan nan nan nan nan nan nan 0.0742535263527592 0.0051976417728239 0.0592366159772548 0.0104207578392334 0.6834439881675866 0.1372255783392477 3.5088286537010305 nan
_91_ 0.0190014 0.0375426926962973 0.0013043963982739 0.0585463281147525 0.001079368034937 0.1506435740051338 0.0015085517408581 0.314479855406822 0.0009629408878262 0.3974497953282104 0.0011933116656858 0.3947866059806841 0.001392922279335 0.4700304765813308 0.004274385322831 0.2029736981215637 0.003178076811353 0.2189230201506488 0.0034278045887278 0.2501349263923456 0.0046076555189962 0.204564152113833 0.0048986743201413 0.2725944217701536 0.0092895433741822 0.1700553985904053 0.0139397858916781 1.213116763702953 0.1620116569196392 7.877022280585758 nan
_94_ 0.0275159 0.0402288221761291 0.0018881462362781 0.0534512656417516 0.0012388912573017 0.1340970364101106 0.001790711258052 0.3071234691738843 0.0010784340924315 0.3484128401779036 0.001299437807689 0.396370727118817 0.0017081061741937 0.4656560111630836 0.0048904290024401 0.3121410292635622 0.0022642652913849 0.3169623000564179 0.002095258516944 0.3709754702457424 0.0027994117326022 0.322724806270418 0.0029668244371311 0.3155855598432342 0.0101732765762488 0.2646002441158733 0.0136475275817887 3.184950877293872 0.1877406940053471 18.19541820314885 nan
_95_ 0.02381548 0.0961363080990813 0.0076130705368872 0.116052141803587 0.0053597003105355 0.1459748855771375 0.0016745078780197 0.2797327885337392 0.0009683039775494 0.2197829637565764 0.0010168173669614 0.1724906419754176 0.0011681291800342 0.1705678285573887 0.0033992194038996 nan nan nan nan nan nan nan nan 0.0947800294467168 0.0061979903981731 0.078666684703181 0.0114478424813878 0.9304712161458722 0.1645431618335192 6.332311479808399 nan
_98_ 0.02065467 0.1034257095061557 0.0024254256041177 0.1287275157569732 0.001128375711581 0.2604939978854181 0.0017118600548884 0.562726793593532 0.0010530510609824 0.5638436613534918 0.0012016969181112 0.5272888621868651 0.0014468549459212 0.5743405539988247 0.0042866303694177 0.2417904898987188 0.0044539453217947 0.2374058579078064 0.0052478130639323 0.236905056549359 0.0056731382543711 0.1957173811205543 0.0063091829657735 0.334747077045988 0.0104826575615409 0.3074611754897119 0.0147254755890516 3.864584019567876 0.1886489192625196 21.675147659540293 nan
_100_ 0.02272306 0.9903013247121928 0.0313679789913674 1.0765411622293193 0.0205380717209523 1.348138411496857 0.0032087017356465 2.992712257878866 0.0036254085721488 1.9673651258592573 0.0028347545729012 1.1517588870759394 0.0020982180413247 1.2515570724926302 0.0048640125257364 nan nan nan nan 0.6405813641430991 0.0058999722678281 nan nan 3.4794990341123064 0.0737089533906011 8.460387873651875 0.1558461039905471 112.90234390178443 1.5598035836958009 375.2858091576944 nan
_101_ 0.06915495 0.0528179474318974 0.008496497644172 0.084657882205608 0.0062454828692256 0.1640580232576854 0.0016611843594986 0.3406846976019521 0.000934656133404 0.3726055982166907 0.0011294839523044 0.7246237976058321 0.0017733639929627 0.6264509119919105 0.0041458218937013 0.5226839596295885 0.004332687271132 0.528556515605904 0.0034077298953746 0.6506897983817438 0.0053937668355117 0.6817563830147302 0.0056512872612242 0.8052249117222676 0.0200242679613692 0.7645227467023897 0.0225328484768867 13.523932604766305 0.3114000561439103 85.73577479857472 nan
_103_ 0.02246436 0.0741468866197023 0.0089464828599535 0.0775295030089648 0.0062360768892748 0.0736991412615519 0.0008886108997791 0.2002043312151284 0.0005747991687208 0.1067175412111394 0.0005322884254117 0.0554547588165805 0.0006570609338027 0.0515484505076491 0.0022744476305669 0.0412895098991933 0.0027380910498694 0.0444709319809517 0.0030406548528289 nan nan 0.0386571225440175 0.0051982606675022 0.046678451073412 0.0044712142319853 0.0802028956321846 0.0102678735823002 1.511829210890051 0.1308899371987572 7.385195650342233 nan
_104_ 0.01462014 0.1882297705644139 0.0112707593534292 0.2431710743747376 0.0073426866052 0.4260920911214281 0.0029396938312711 0.8272367235471184 0.0020310391490968 0.7854273139889417 0.0021501484006125 0.6260342637118392 0.0022568093970424 0.6924521585536013 0.0060987627966994 0.2768469362933439 0.0035697964300685 0.2880656210204053 0.0045104103575265 0.3004513076708039 0.0074715989777105 0.2390171245779655 0.0068244300119586 0.3567113196420062 0.0098562983813069 0.3012937744971856 0.0144300954890481 3.244164902778232 0.191231134727224 17.537272777336902 nan
_107_ 0.03284804 0.0855765708844037 0.0104495334347656 0.1086872899434149 0.0060271518838803 0.1506967689969535 0.0012312998782204 0.2626180841843985 0.0006718467605094 0.159811682525554 0.0006114212784761 0.1465245824406835 0.0007628051523879 0.1397647098459233 0.0023817980672013 nan nan nan nan nan nan nan nan 0.0910157577286343 0.0048620595741637 0.1310360545482313 0.0097757817590324 2.1933242748239987 0.1292880918414988 8.105170010073198 nan
