# Indice, log sigma, log fx, z or modulo de distancia, err log sig, err log fx, err z or err_mod_distancia, flag
# en lugar de redshift para los primeros 36 objetos esta el modulo de distancia observado
# 0: GEHRs, 1:local HIIG, 2: Literatura Erb et al. 2006, 3: XShooter, 4: MOSFIRE, 5: KMOS
195	  1.87572       -16.0070		1.622		0.0193798		0.0608557	4e-04	5
196   1.72554       -16.7594		1.672		0.0564906		0.117521	4e-04	5
197	  1.74361       -16.7253		1.665		0.0442733		0.094743	4e-04	5
198	  1.72074       -16.8947		1.738		0.0672796		0.118359	4e-04	5
199   1.59316       -16.9191		1.768		0.0465453		0.0887971	4e-04	5
203   1.80992       -16.6945		1.639		0.0405997		0.0896061	4e-04	5
204	  1.67754       -17.0724		1.663		0.0727585		0.154306	4e-04	5
205   1.58277       -17.0138		1.669		0.073722		0.0780469	4e-04	5
206   1.68480       -16.6440		1.738		0.0637131		0.0872419	4e-04	5
207   1.76107       -16.7676		1.68		0.0559043		0.0801701	4e-04	5
208   1.51442       -16.6823		1.716		0.0626732		0.0965598	4e-04	5
209   1.74297       -16.3389		1.687		0.0176376		0.0579201	4e-04	5
210   1.80630       -16.4718		1.769		0.0429843		0.0875148	4e-04	5
211   1.61827       -16.9894		1.738		0.0628206		0.0923806	4e-04	5
212   1.57846       -17.0112		1.731		0.0847786		0.100981	4e-04	5
215	  1.792407       -16.3029		2.288		0.0270778		0.02589812455620523		4e-04	5
218	  1.8477937026855624       -16.5478		2.232		0.033903967826411835		0.117515	4e-04	5
221	  1.8172495296595133       -16.7787		2.112		0.08377754321993526		0.232347	4e-04	5
222	  1.9658031966673786       -16.2727		2.329		0.059699956411704704		0.140407	4e-04	5
224	  1.9198710157741148       -16.6130		2.568		0.018209946520110046		0.16297		4e-04	5
225	  1.6828569350260985       -16.7666		2.232		0.07362054746352455		0.188191	4e-04	5
226   1.6735894893965821       -16.3670		2.114		0.033566001302332886		0.0895158	4e-04	5
228	  1.8944129046657552       -16.2404		2.454		0.029837332666351413		0.103245	4e-04	5
229	  1.8966566634945066       -16.7376		2.434		0.06624807709646117		0.0967966	4e-04	5
230	  1.8067907749910863       -16.5955		2.545		0.03425692039900584		0.0773063	4e-04	5
231   1.8701362207376346       -16.6269		2.576		0.025448634699152997		0.0809182	4e-04	5
232   1.773518668816286       -16.1497		2.172		0.0461848032013572		0.0501355	4e-04	5
233   1.7101309274279366       -16.6057		2.174		0.0465719704145483		0.0522656	4e-04	5
234   1.8211686168233536       -16.5477		2.178		0.056156591371032405		0.0551431	4e-04	5
235   1.726864900389242       -16.5047		2.340		0.03506357091080468		0.0879931	4e-04	5
236   1.903515873111926       -16.5129		2.340		0.02897434556671497		0.0541459	4e-04	5
239	  1.638424825275046       -16.5461		2.378		0.057518990677658165		0.111427	4e-04	5
241   1.8947033205383008 	  -16.2747		2.4453		0.02982037032922873 	0.1800680	4e-04	5
242		1.830158967290999	-16.189600846153137	2.298	0.010044879092106662	0.13315807749806613	 4e-04 5
243		1.8800648581128185 -16.300864567865293 2.297 0.022260646778096894  0.15663973234502732	4e-04	5
244		1.6548592799792545	-16.49714249040161 2.198 0.02033051781795311  0.15035704933561678	4e-04 	5
245		1.7249518522725573 -16.45626850573228	2.22 0.0228503770765547  0.2508972091075452	4e-04 	5
246  1.7557067  -15.8168  1.4774  0.0073498289  0.0583603  0.014774 	3
247  1.7606781  -16.2371  2.3052  0.0062858989  0.0760927  0.023052 	3
